TransactionID,CustomerType,ProductCategory,Product,Quantity,PricePerUnit,TotalAmount,PaymentMethod,StoreLocation,Date,WeatherCondition,TrafficStatus,StoreMusicPlaying,EmployeeOnDuty,NearbyEvents
TX00177,Regular,Meat & Seafood,Beef Steak,2.0,1301.13,2602.26,Credit Card,Kathmandu,2024-01-08 08:00:00,Windy,Heavy,Pop,,None
TX00178,Regular,Meat & Seafood,Shrimp,1.0,369.84,369.84,Mobile Payment,,2024-01-08 09:00:00,Rainy,Moderate,Pop,David,
TX00179,Guest,Snacks,Crackers,1.0,560.85,560.85,Credit Card,Biratnagar,2024-01-08 10:00:00,Snowy,Heavy,Classical,,Political Rally
TX00180,,Toys & Games,Puzzle,1.0,893.3,893.3,Mobile Payment,Kathmandu,2024-01-08 11:00:00,Snowy,,,David,Sports Event
TX00181,Regular,Grocery,Flour,3.0,1905.7,5717.1,Debit Card,Pokhara,2024-01-08 12:00:00,Rainy,Light,Classical,Sarah,Political Rally
TX00182,Regular,Fresh Produce,Ginger,1.0,1517.62,1517.62,Debit Card,Biratnagar,2024-01-08 13:00:00,Rainy,Heavy,Pop,Sarah,Festival
TX00183,Regular,Meat & Seafood,Turkey,5.0,409.69,2048.45,Mobile Payment,Pokhara,2024-01-08 14:00:00,Windy,Heavy,Jazz,,Concert
TX00184,Regular,Grocery,Spices,5.0,1272.72,6363.6,Cash,Biratnagar,2024-01-08 15:00:00,Sunny,Heavy,Pop,Emily,Political Rally
TX00185,Member,Stationery,Highlighter,3.0,959.63,2878.89,Debit Card,Kathmandu,2024-01-08 16:00:00,Rainy,Light,Classical,,Concert
TX00186,Member,,Glue Stick,2.0,1269.37,2538.74,Credit Card,Kathmandu,2024-01-08 17:00:00,,Heavy,Jazz,David,Festival
TX00187,Guest,Beverages,Coffee,4.0,1607.29,6429.16,Debit Card,Biratnagar,2024-01-08 18:00:00,Snowy,Heavy,Jazz,Emily,Political Rally
TX00188,Member,Personal Care,Shampoo,2.0,1703.92,3407.84,Credit Card,Chitwan,2024-01-08 19:00:00,Sunny,Light,No Music,David,None
TX00189,Member,Meat & Seafood,Pork Chops,4.0,782.4,3129.6,Credit Card,Bhairahawa,2024-01-08 20:00:00,Rainy,Light,Pop,Sarah,Concert
TX00190,Regular,Frozen Foods,Frozen Soup,2.0,531.63,1063.26,Cash,Pokhara,2024-01-08 21:00:00,Sunny,Light,Rock,Michael,None
TX00191,Regular,Dairy Products,Butter,2.0,1181.92,2363.84,Debit Card,Biratnagar,2024-01-08 22:00:00,Sunny,Moderate,No Music,David,None
TX00192,Member,Sports & Fitness,Golf Ball,2.0,410.08,820.16,Cash,Kathmandu,2024-01-08 23:00:00,Sunny,Heavy,Classical,David,Political Rally
TX00193,Regular,Household Items,Towel,4.0,407.15,1628.6,Credit Card,Bhairahawa,2024-01-09 00:00:00,Snowy,Moderate,Jazz,Emily,Political Rally
TX00194,Regular,,Bucket,2.0,276.27,552.54,Credit Card,Bhairahawa,2024-01-09 01:00:00,,Light,Classical,David,Concert
TX00195,Regular,Fresh Produce,Tomato,1.0,1956.45,1956.45,Credit Card,Kathmandu,2024-01-09 02:00:00,Cloudy,Light,No Music,Sarah,
TX00196,Regular,Electronics,Charger,1.0,963.72,963.72,Credit Card,Bhairahawa,2024-01-09 03:00:00,Sunny,Heavy,Pop,Emily,Political Rally
TX00197,Member,Bakery,Cupcake,5.0,605.43,3027.1499999999996,Mobile Payment,Biratnagar,2024-01-09 04:00:00,Windy,Moderate,No Music,John,Festival
TX00198,Guest,Fresh Produce,Onion,2.0,591.72,1183.44,Credit Card,Kathmandu,2024-01-09 05:00:00,Windy,Light,No Music,,Sports Event
TX00199,Regular,Personal Care,Soap,3.0,156.61,469.83000000000004,Debit Card,Pokhara,2024-01-09 06:00:00,Windy,Heavy,Jazz,Emily,None
TX00200,Regular,Frozen Foods,Frozen Waffles,3.0,1737.77,5213.3099999999995,Mobile Payment,Chitwan,2024-01-09 07:00:00,Sunny,Light,Jazz,John,Festival
TX00201,Member,Dairy Products,Cream,5.0,696.3,3481.5,Mobile Payment,Pokhara,2024-01-09 08:00:00,Sunny,Moderate,Rock,John,Sports Event
TX00202,Member,Stationery,Notebook,3.0,1655.23,4965.6900000000005,Mobile Payment,Pokhara,2024-01-09 09:00:00,Sunny,Moderate,Pop,Sarah,Political Rally
TX00203,Guest,Frozen Foods,,1.0,1471.0,1471.0,Cash,Pokhara,2024-01-09 10:00:00,Snowy,,Pop,David,Concert
TX00204,Regular,Clothing,Jacket,1.0,988.5,988.5,Debit Card,Bhairahawa,2024-01-09 11:00:00,Sunny,Heavy,Jazz,Michael,Festival
TX00205,Member,,Paneer,5.0,1620.09,8100.45,Cash,Kathmandu,2024-01-09 12:00:00,,Moderate,Rock,Sarah,Political Rally
TX00206,Member,Fresh Produce,,1.0,866.61,866.61,Debit Card,Bhairahawa,2024-01-09 13:00:00,Rainy,Light,Classical,Michael,Political Rally
TX00207,Member,Bakery,Muffin,4.0,1510.11,6040.44,Mobile Payment,Biratnagar,2024-01-09 14:00:00,Sunny,Heavy,Pop,John,Concert
TX00208,Member,Fresh Produce,Potato,4.0,1282.15,5128.6,Mobile Payment,Pokhara,2024-01-09 15:00:00,Cloudy,Heavy,Classical,David,Concert
TX00209,Member,Fresh Produce,Garlic,3.0,167.75,,Credit Card,Pokhara,2024-01-09 16:00:00,Windy,Moderate,Rock,Michael,Festival
TX00210,Regular,Sports & Fitness,Basketball,1.0,903.67,903.67,Credit Card,Chitwan,,Rainy,Light,Jazz,David,Sports Event
TX00211,Member,Personal Care,Shaving Cream,4.0,557.82,2231.28,Cash,Kathmandu,2024-01-09 18:00:00,Cloudy,Light,Jazz,,Political Rally
TX00212,Member,Clothing,Dress,1.0,1090.89,1090.89,Cash,Pokhara,2024-01-09 19:00:00,Cloudy,Moderate,Jazz,Michael,Political Rally
TX00213,Regular,Toys & Games,Puzzle,5.0,1058.48,5292.4,Mobile Payment,Chitwan,2024-01-09 20:00:00,Windy,Heavy,Jazz,John,None
TX00214,Guest,Meat & Seafood,Shrimp,2.0,1497.11,2994.22,Debit Card,Pokhara,2024-01-09 21:00:00,Rainy,Moderate,Pop,,Political Rally
TX00215,Guest,Dairy Products,Yogurt,2.0,118.62,237.24,Credit Card,Bhairahawa,2024-01-09 22:00:00,Snowy,Heavy,Pop,Emily,None
TX00216,Guest,Electronics,Power Bank,2.0,712.75,1425.5,Credit Card,Biratnagar,2024-01-09 23:00:00,Rainy,Moderate,Rock,Michael,Political Rally
TX00217,Regular,Household Items,Broom,5.0,389.03,1945.1499999999999,Credit Card,Bhairahawa,2024-01-10 00:00:00,Windy,Light,Jazz,Sarah,Concert
TX00218,Guest,Meat & Seafood,Pork Chops,2.0,415.79,831.58,Cash,Chitwan,2024-01-10 01:00:00,Sunny,Moderate,Jazz,David,Political Rally
TX00219,Guest,Clothing,Hat,,443.52,1774.08,Mobile Payment,Biratnagar,2024-01-10 02:00:00,Cloudy,Light,Rock,Sarah,None
TX00220,Member,,Croissant,2.0,291.85,583.7,Mobile Payment,Pokhara,2024-01-10 03:00:00,,Light,Pop,David,Political Rally
TX00221,Member,Meat & Seafood,Shrimp,2.0,396.16,,Cash,Chitwan,,Cloudy,Moderate,No Music,David,Concert
TX00222,Regular,Sports & Fitness,Golf Ball,3.0,1476.21,4428.63,Credit Card,Chitwan,2024-01-10 05:00:00,Sunny,Moderate,Classical,Emily,Concert
TX00223,Member,Personal Care,Soap,4.0,437.86,1751.44,Mobile Payment,,2024-01-10 06:00:00,Rainy,Moderate,Rock,Michael,Sports Event
TX00224,Regular,Beverages,Juice,3.0,446.3,1338.9,Cash,Biratnagar,,Rainy,Light,Rock,Sarah,Political Rally
TX00225,Regular,Grocery,Pasta,5.0,438.76,2193.8,Debit Card,Pokhara,2024-01-10 08:00:00,Rainy,Light,Classical,Michael,Sports Event
TX00226,Member,Bakery,,5.0,N/A,N/A,Cash,Bhairahawa,2024-01-10 09:00:00,Rainy,Light,Rock,Emily,Political Rally
TX00227,Member,Fresh Produce,Carrot,4.0,invalid,N/A,Debit Card,,2024-01-10 10:00:00,Windy,Heavy,Rock,John,Political Rally
TX00228,Member,Bakery,Bagel,2.0,124.68,249.36,Debit Card,Pokhara,2024-01-10 11:00:00,Snowy,Heavy,Pop,David,None
TX00229,Member,Clothing,Socks,4.0,680.63,2722.52,Credit Card,Bhairahawa,2024-01-10 12:00:00,Sunny,Light,Pop,David,Festival
TX00230,Guest,Meat & Seafood,Sausages,5.0,1641.21,8206.05,Debit Card,Bhairahawa,,Windy,Moderate,Rock,Michael,None
TX00231,Member,Clothing,Scarf,4.0,117.98,471.92,Credit Card,Biratnagar,2024-01-10 14:00:00,Snowy,Light,No Music,Emily,Concert
TX00232,Regular,Clothing,Jeans,4.0,113.88,455.52,Cash,Bhairahawa,2024-01-10 15:00:00,Rainy,Light,Pop,Michael,Political Rally
TX00233,Regular,Sports & Fitness,,4.0,553.89,2215.56,Debit Card,Bhairahawa,2024-01-10 16:00:00,Windy,,Classical,John,None
TX00234,Guest,Sports & Fitness,Cricket Bat,1.0,311.63,311.63,Mobile Payment,Kathmandu,2024-01-10 17:00:00,Cloudy,,No Music,Michael,Festival
TX00235,Regular,Meat & Seafood,Lamb Chops,1.0,1939.31,1939.31,Debit Card,Kathmandu,2024-01-10 18:00:00,Rainy,Light,Classical,Sarah,Political Rally
TX00236,Regular,Dairy Products,Butter,3.0,1018.55,3055.6499999999996,Mobile Payment,Kathmandu,2024-01-10 19:00:00,Windy,Heavy,No Music,Emily,None
TX00237,Member,Dairy Products,Milk,,1298.2,6491.0,Mobile Payment,Pokhara,2024-01-10 20:00:00,Sunny,Heavy,Jazz,John,Festival
TX00238,,Sports & Fitness,Skipping Rope,3.0,485.46,,Cash,Pokhara,2024-01-10 21:00:00,Sunny,Moderate,No Music,Michael,Sports Event
TX00239,Member,Household Items,Sponge,2.0,982.42,1964.84,Credit Card,Biratnagar,2024-01-10 22:00:00,Cloudy,Heavy,Rock,David,Sports Event
TX00240,Member,Personal Care,Lotion,4.0,1276.45,5105.8,Cash,Biratnagar,2024-01-10 23:00:00,Sunny,Moderate,Classical,Sarah,Festival
TX00241,,Personal Care,Hair Gel,1.0,274.81,274.81,Mobile Payment,Biratnagar,2024-01-11 00:00:00,Cloudy,Moderate,No Music,Sarah,Concert
TX00242,Guest,Snacks,Candy,5.0,746.36,3731.8,Debit Card,Chitwan,2024-01-11 01:00:00,Cloudy,Moderate,Classical,,Political Rally
TX00243,Member,Snacks,Chocolate,3.0,1034.01,3102.0299999999997,Cash,Pokhara,2024-01-11 02:00:00,Snowy,Heavy,Jazz,David,Festival
TX00244,Regular,Meat & Seafood,,3.0,,,Mobile Payment,Biratnagar,2024-01-11 03:00:00,Snowy,Heavy,Rock,David,Political Rally
TX00245,Regular,Clothing,Jacket,3.0,604.4,1813.1999999999998,Debit Card,Pokhara,2024-01-11 04:00:00,Cloudy,Moderate,Jazz,David,Concert
TX00246,Member,Fresh Produce,Garlic,2.0,1476.92,2953.84,Debit Card,Chitwan,2024-01-11 05:00:00,Rainy,Light,Rock,John,Sports Event
TX00247,Guest,Frozen Foods,Frozen Meat,5.0,1835.81,9179.05,Mobile Payment,Chitwan,2024-01-11 06:00:00,Rainy,Heavy,Rock,Michael,Sports Event
TX00248,,Clothing,Hat,3.0,781.53,2344.59,Cash,Chitwan,2024-01-11 07:00:00,Cloudy,Heavy,Rock,Sarah,Festival
TX00249,Guest,Clothing,Shirt,3.0,1503.69,,Mobile Payment,Bhairahawa,2024-01-11 08:00:00,Rainy,Moderate,Rock,Sarah,Festival
TX00250,Guest,Stationery,Glue Stick,1.0,1670.49,1670.49,Mobile Payment,Chitwan,2024-01-11 09:00:00,Snowy,Light,No Music,David,None
TX00251,Guest,Snacks,Pretzels,1.0,1950.0,1950.0,Cash,Kathmandu,2024-01-11 10:00:00,Windy,Heavy,No Music,John,None
TX00252,Guest,Toys & Games,Rubik's Cube,361.0,1473.99,532110.39,Mobile Payment,Kathmandu,2024-01-11 11:00:00,Windy,Moderate,Rock,Emily,Concert
TX00253,Guest,Frozen Foods,,,651.07,1302.14,Credit Card,Biratnagar,2024-01-11 12:00:00,Cloudy,,No Music,David,None
TX00254,Regular,Stationery,Highlighter,3.0,1427.58,4282.74,Mobile Payment,Biratnagar,2024-01-11 13:00:00,Sunny,Heavy,Jazz,Emily,None
TX00255,Regular,Stationery,Pen,4.0,error,N/A,Cash,Kathmandu,2024-01-11 14:00:00,Sunny,Heavy,Jazz,Michael,None
TX00256,Guest,Electronics,Headphones,1.0,1363.28,1363.28,Mobile Payment,Chitwan,2024-01-11 15:00:00,Rainy,Moderate,Jazz,David,Sports Event
TX00257,Member,,Dumbbells,1.0,1042.66,1042.66,Credit Card,Biratnagar,2024-01-11 16:00:00,,Light,Pop,Emily,Festival
TX00258,Member,Meat & Seafood,Fish Fillet,5.0,256.21,1281.05,Credit Card,Pokhara,2024-01-11 17:00:00,Sunny,Moderate,Classical,Sarah,None
TX00259,Regular,Clothing,Dress,5.0,716.31,3581.5499999999997,Mobile Payment,Bhairahawa,2024-01-11 18:00:00,Snowy,Light,Rock,John,None
TX00260,Guest,Household Items,Towel,2.0,560.09,1120.18,Cash,Biratnagar,2024-01-11 19:00:00,Cloudy,Light,Pop,John,Sports Event
TX00261,Regular,,Soda,2.0,443.66,887.32,Debit Card,Bhairahawa,2024-01-11 20:00:00,,Light,No Music,John,
TX00262,Regular,Toys & Games,Board Game,4.0,1421.9,5687.6,Credit Card,Pokhara,2024-01-11 21:00:00,Cloudy,Heavy,Jazz,John,Political Rally
TX00263,Guest,Snacks,,3.0,1952.0,5856.0,Mobile Payment,Kathmandu,2024-01-11 22:00:00,Sunny,Light,Jazz,John,None
TX00264,Guest,Stationery,Pencil,3.0,724.75,2174.25,Debit Card,Biratnagar,2024-01-11 23:00:00,Cloudy,Heavy,Pop,David,Festival
TX00265,Member,Stationery,Stapler,5.0,722.56,3612.7999999999997,Debit Card,Chitwan,2024-01-12 00:00:00,Rainy,Light,No Music,John,Sports Event
TX00266,Member,,Crackers,2.0,291.81,583.62,Credit Card,Chitwan,2024-01-12 01:00:00,,Moderate,No Music,Sarah,
TX00267,Guest,Frozen Foods,French Fries,4.0,723.54,2894.16,Cash,Kathmandu,2024-01-12 02:00:00,Windy,Moderate,Pop,John,Sports Event
TX00268,Guest,Snacks,Biscuits,5.0,1323.59,6617.95,Cash,Biratnagar,2024-01-12 03:00:00,Cloudy,Heavy,Rock,John,Political Rally
TX00269,Guest,Fresh Produce,Ginger,2.0,1539.81,3079.62,Debit Card,Kathmandu,2024-01-12 04:00:00,Sunny,Light,Jazz,Emily,Festival
TX00270,Regular,Bakery,Croissant,5.0,817.34,4086.7000000000003,Debit Card,Pokhara,2024-01-12 05:00:00,Sunny,Light,Pop,John,Concert
TX00271,Regular,Frozen Foods,Fish Sticks,1.0,1565.92,1565.92,Cash,,2024-01-12 06:00:00,Cloudy,Light,Pop,David,Political Rally
TX00272,Guest,Bakery,Muffin,5.0,1837.59,9187.949999999999,Cash,Kathmandu,2024-01-12 07:00:00,Rainy,Moderate,Jazz,Michael,None
TX00273,Member,Grocery,Tea,1.0,716.85,716.85,Cash,Chitwan,2024-01-12 08:00:00,Cloudy,Moderate,Pop,Michael,Political Rally
TX00274,Regular,Toys & Games,Puzzle,2.0,,2720.22,Cash,Kathmandu,2024-01-12 09:00:00,Cloudy,Light,No Music,Emily,Political Rally
TX00275,Guest,,Frisbee,1.0,162.86,162.86,Cash,Kathmandu,2024-01-12 10:00:00,,,No Music,John,Political Rally
TX00276,Member,Dairy Products,Buttermilk,1.0,1284.21,1284.21,Debit Card,Chitwan,2024-01-12 11:00:00,Sunny,Heavy,Rock,Emily,Sports Event
TX00277,Member,Bakery,Cake,5.0,1415.02,7075.1,,Chitwan,2024-01-12 12:00:00,Cloudy,Moderate,Jazz,Sarah,Sports Event
TX00278,Regular,Stationery,Notebook,4.0,1145.8,4583.2,Mobile Payment,Chitwan,2024-01-12 13:00:00,Windy,Light,Rock,Emily,Sports Event
TX00279,Regular,Stationery,Stapler,1.0,,1695.64,Credit Card,Bhairahawa,2024-01-12 14:00:00,Cloudy,Light,,Emily,Concert
TX00280,Regular,Clothing,Socks,1.0,857.63,857.63,Debit Card,Biratnagar,2024-01-12 15:00:00,Rainy,Heavy,Jazz,David,Sports Event
TX00281,Regular,Fresh Produce,Potato,5.0,1445.66,7228.3,Credit Card,Bhairahawa,2024-01-12 16:00:00,Windy,Moderate,Pop,John,Sports Event
TX00282,Guest,Snacks,Nuts,1.0,414.37,414.37,Cash,Kathmandu,2024-01-12 17:00:00,Rainy,Heavy,Rock,David,Festival
TX00283,Member,Dairy Products,Paneer,1.0,868.32,868.32,Debit Card,Kathmandu,2024-01-12 18:00:00,Sunny,Moderate,Pop,Emily,Sports Event
TX00284,Guest,Beverages,Juice,4.0,599.75,2399.0,Cash,Biratnagar,2024-01-12 19:00:00,Rainy,,No Music,Michael,None
TX00285,Member,Toys & Games,,4.0,1838.7,7354.8,Credit Card,Chitwan,2024-01-12 20:00:00,Sunny,Heavy,Pop,Emily,None
TX00286,Regular,Bakery,Cupcake,3.0,1477.42,4432.26,Cash,Kathmandu,2024-01-12 21:00:00,Windy,Moderate,No Music,David,Sports Event
TX00287,Member,Beverages,Whiskey,5.0,676.89,3384.45,Debit Card,Bhairahawa,,Cloudy,Light,No Music,Sarah,Political Rally
TX00288,Regular,Electronics,,3.0,1067.16,3201.4800000000005,Cash,Biratnagar,2024-01-12 23:00:00,Rainy,Light,Classical,Michael,None
TX00289,Member,Stationery,,4.0,883.12,3532.48,Credit Card,Pokhara,2024-01-13 00:00:00,Snowy,Light,Pop,John,None
TX00290,Guest,Personal Care,Hair Gel,3.0,1434.05,4302.15,Credit Card,Kathmandu,2024-01-13 01:00:00,Rainy,Light,Rock,,
TX00291,Regular,Household Items,Dustpan,2.0,1911.04,3822.08,Mobile Payment,Bhairahawa,2024-01-13 02:00:00,Rainy,Light,No Music,Michael,None
TX00292,Member,Stationery,Pen,3.0,1221.28,3663.84,Credit Card,Bhairahawa,2024-01-13 03:00:00,Windy,Light,Jazz,John,None
TX00293,Guest,Household Items,Dish Soap,1.0,,1800.52,Debit Card,Kathmandu,2024-01-13 04:00:00,Sunny,Moderate,Jazz,Emily,None
TX00294,Guest,Fresh Produce,Tomato,3.0,1954.45,5863.35,Debit Card,Bhairahawa,2024-01-13 05:00:00,Rainy,Moderate,Classical,Michael,None
TX00295,Guest,Personal Care,Soap,4.0,1944.3,7777.2,Credit Card,Pokhara,2024-01-13 06:00:00,Rainy,Light,Pop,David,None
TX00296,Regular,Stationery,Glue Stick,5.0,1862.5,9312.5,Cash,Bhairahawa,2024-01-13 07:00:00,Sunny,Light,No Music,Sarah,Concert
TX00297,Regular,Meat & Seafood,Sausages,5.0,703.1,3515.5,Credit Card,Chitwan,2024-01-13 08:00:00,Rainy,Moderate,,Michael,Political Rally
TX00298,Regular,Clothing,Hat,5.0,719.53,3597.6499999999996,,Chitwan,2024-01-13 09:00:00,Rainy,Moderate,Classical,Sarah,Concert
TX00299,Regular,Clothing,Socks,,1681.23,1681.23,Mobile Payment,Chitwan,2024-01-13 10:00:00,Rainy,Moderate,Pop,David,Political Rally
TX00300,Regular,Grocery,Spices,3.0,314.59,,Credit Card,Bhairahawa,2024-01-13 11:00:00,Windy,Heavy,Pop,Sarah,Political Rally
TX00301,Regular,Meat & Seafood,,5.0,1152.3,5761.5,Credit Card,Kathmandu,2024-01-13 12:00:00,Snowy,Light,,John,Concert
TX00302,Member,Household Items,Air Freshener,1.0,1190.34,1190.34,Credit Card,Pokhara,2024-01-13 13:00:00,Rainy,Light,Jazz,David,Festival
TX00303,Regular,Stationery,Scissors,3.0,1370.92,4112.76,Debit Card,Pokhara,2024-01-13 14:00:00,Cloudy,Moderate,Jazz,Emily,Sports Event
TX00304,,Dairy Products,,135.0,1667.44,225104.4,Debit Card,Chitwan,2024-01-13 15:00:00,Rainy,Light,Pop,David,Sports Event
TX00305,Guest,Grocery,Oil,5.0,585.18,2925.8999999999996,Debit Card,Pokhara,2024-01-13 16:00:00,Windy,Moderate,Rock,John,Political Rally
TX00306,Member,Dairy Products,Cheese,3.0,704.94,2114.82,Debit Card,Biratnagar,2024-01-13 17:00:00,Snowy,Moderate,Pop,John,Concert
TX00307,Regular,Electronics,Camera,5.0,696.02,3480.1,Credit Card,Chitwan,2024-01-13 18:00:00,Snowy,Moderate,Classical,John,Concert
TX00308,Regular,Dairy Products,Butter,2.0,413.85,827.7,Cash,Bhairahawa,,Rainy,Heavy,Classical,Emily,Political Rally
TX00309,Guest,Frozen Foods,Frozen Pizza,5.0,1804.42,9022.1,Cash,Chitwan,2024-01-13 20:00:00,Rainy,Heavy,Jazz,David,None
TX00310,Guest,Fresh Produce,Garlic,1.0,461.43,461.43,Credit Card,Pokhara,2024-01-13 21:00:00,Cloudy,Moderate,Classical,,Concert
TX00311,Guest,Bakery,Muffin,4.0,603.98,2415.92,Mobile Payment,Pokhara,2024-01-13 22:00:00,Sunny,Heavy,Classical,Sarah,Festival
TX00312,Guest,Snacks,Chocolate,3.0,347.09,1041.27,Cash,Pokhara,2024-01-13 23:00:00,Snowy,Light,Jazz,Sarah,None
TX00313,,Meat & Seafood,Crab,,,2667.2000000000003,Mobile Payment,Chitwan,2024-01-14 00:00:00,Cloudy,,,Emily,Sports Event
TX00314,Regular,Meat & Seafood,Lamb Chops,3.0,1467.49,4402.47,Cash,,2024-01-14 01:00:00,Snowy,,Rock,Emily,Sports Event
TX00315,Guest,Sports & Fitness,Hockey Stick,5.0,249.9,1249.5,Debit Card,Chitwan,2024-01-14 02:00:00,Sunny,Heavy,No Music,Michael,Political Rally
TX00316,Member,Bakery,Bagel,1.0,398.11,398.11,Cash,Chitwan,2024-01-14 03:00:00,Windy,Moderate,,Sarah,Political Rally
TX00317,Guest,Frozen Foods,Frozen Waffles,5.0,641.15,3205.75,Debit Card,Chitwan,2024-01-14 04:00:00,Sunny,Moderate,Classical,Michael,Festival
TX00318,Regular,,Salt,5.0,390.29,1951.45,Mobile Payment,Kathmandu,2024-01-14 05:00:00,,Light,Jazz,Michael,Political Rally
TX00319,Member,Beverages,Wine,,,3182.04,Debit Card,Bhairahawa,2024-01-14 06:00:00,Rainy,Moderate,Classical,John,Sports Event
TX00320,Guest,Beverages,Whiskey,4.0,386.48,1545.92,Cash,Kathmandu,2024-01-14 07:00:00,Cloudy,Light,Jazz,Michael,Sports Event
TX00321,Guest,Household Items,Dustpan,2.0,668.88,1337.76,Cash,Pokhara,2024-01-14 08:00:00,Sunny,,No Music,Emily,Political Rally
TX00322,Regular,Bakery,Muffin,2.0,917.93,1835.86,Credit Card,Bhairahawa,2024-01-14 09:00:00,Cloudy,Light,Classical,John,Festival
TX00323,Member,Frozen Foods,Frozen Pizza,5.0,859.86,4299.3,Cash,Biratnagar,2024-01-14 10:00:00,Cloudy,Light,Pop,John,Political Rally
TX00324,Regular,Beverages,Wine,3.0,1888.08,5664.24,Mobile Payment,Chitwan,2024-01-14 11:00:00,Snowy,Moderate,Jazz,Michael,Sports Event
TX00325,Guest,Toys & Games,Puzzle,2.0,1229.46,2458.92,Debit Card,,2024-01-14 12:00:00,Windy,Heavy,Jazz,Emily,Sports Event
TX00326,Guest,Snacks,Cookies,1.0,1329.22,1329.22,Mobile Payment,,2024-01-14 13:00:00,Sunny,Moderate,Classical,Michael,
TX00327,Guest,Meat & Seafood,Turkey,3.0,141.14,423.41999999999996,Credit Card,Chitwan,2024-01-14 14:00:00,Windy,Heavy,Rock,David,Sports Event
TX00328,Member,Snacks,Candy,5.0,,6437.9,Cash,Biratnagar,2024-01-14 15:00:00,Sunny,Heavy,Pop,John,Festival
TX00329,Member,Beverages,Iced Tea,2.0,1233.78,2467.56,Credit Card,Chitwan,2024-01-14 16:00:00,Cloudy,Heavy,Rock,Emily,Sports Event
TX00330,Member,Stationery,Stapler,3.0,589.31,1767.9299999999998,Debit Card,Bhairahawa,2024-01-14 17:00:00,Snowy,Light,Rock,Michael,Concert
TX00331,Regular,Stationery,Glue Stick,5.0,1226.57,6132.849999999999,Debit Card,Chitwan,2024-01-14 18:00:00,Sunny,Heavy,No Music,Michael,Political Rally
TX00332,Regular,Meat & Seafood,Crab,1.0,1027.04,1027.04,Debit Card,Kathmandu,2024-01-14 19:00:00,Sunny,Heavy,Pop,Emily,Festival
TX00333,Regular,Stationery,Marker,2.0,334.55,669.1,Credit Card,Chitwan,2024-01-14 20:00:00,Snowy,Heavy,Rock,Sarah,Concert
TX00334,Regular,Grocery,Oil,3.0,664.79,1994.37,Credit Card,Kathmandu,2024-01-14 21:00:00,Sunny,Light,Rock,John,None
TX00335,Member,Electronics,Camera,,880.92,880.92,Mobile Payment,Kathmandu,2024-01-14 22:00:00,Sunny,Heavy,Jazz,Emily,Festival
TX00336,Guest,Grocery,Spices,5.0,953.83,4769.150000000001,Debit Card,Pokhara,,Sunny,Light,No Music,,Sports Event
TX00337,,Fresh Produce,Cabbage,4.0,860.97,3443.88,Credit Card,Kathmandu,2024-01-15 00:00:00,Windy,Heavy,Pop,Sarah,Concert
TX00338,Member,,Sponge,4.0,1728.62,6914.48,Credit Card,Chitwan,2024-01-15 01:00:00,,Moderate,,Michael,None
TX00339,Regular,Frozen Foods,Frozen Dumplings,5.0,1507.54,7537.7,Debit Card,Kathmandu,2024-01-15 02:00:00,Rainy,Heavy,Classical,Sarah,Political Rally
TX00340,Regular,Sports & Fitness,Yoga Mat,2.0,1704.48,3408.96,Credit Card,Pokhara,2024-01-15 03:00:00,Snowy,Light,Jazz,Michael,Sports Event
TX00341,Guest,Bakery,Bagel,4.0,1713.59,,Debit Card,Kathmandu,2024-01-15 04:00:00,Snowy,Heavy,No Music,Michael,None
TX00342,Guest,Meat & Seafood,Sausages,4.0,437.75,1751.0,Cash,Kathmandu,2024-01-15 05:00:00,Cloudy,Heavy,Pop,Emily,Sports Event
TX00343,Member,Sports & Fitness,Golf Ball,2.0,563.37,1126.74,Mobile Payment,Chitwan,2024-01-15 06:00:00,Windy,Heavy,Jazz,John,Festival
TX00344,Member,Meat & Seafood,Chicken Breast,3.0,204.85,614.55,Debit Card,,2024-01-15 07:00:00,Windy,Light,,John,Concert
TX00345,Member,Electronics,Television,1.0,674.75,674.75,Mobile Payment,Chitwan,2024-01-15 08:00:00,Cloudy,Moderate,No Music,,None
TX00346,Member,Personal Care,Soap,2.0,603.3,1206.6,Mobile Payment,Bhairahawa,2024-01-15 09:00:00,Cloudy,Heavy,Pop,Michael,Festival
TX00347,Member,Fresh Produce,Garlic,4.0,1987.97,7951.88,Credit Card,Bhairahawa,2024-01-15 10:00:00,Rainy,Moderate,Pop,David,Festival
TX00348,Member,Snacks,Popcorn,3.0,1305.34,3916.0199999999995,Credit Card,Biratnagar,2024-01-15 11:00:00,Cloudy,Light,Rock,Sarah,Festival
TX00349,Regular,Personal Care,Face Wash,2.0,497.19,994.38,Credit Card,Pokhara,2024-01-15 12:00:00,Sunny,Light,Rock,Sarah,Political Rally
TX00350,Guest,Grocery,Oil,4.0,1551.47,6205.88,Debit Card,Pokhara,2024-01-15 13:00:00,Sunny,Light,No Music,Emily,None
TX00351,Member,Toys & Games,Puzzle,2.0,368.79,737.58,Cash,Chitwan,2024-01-15 14:00:00,Cloudy,Heavy,Classical,David,Concert
TX00352,Member,Snacks,Crackers,4.0,1377.8,5511.2,Debit Card,Biratnagar,2024-01-15 15:00:00,Cloudy,Moderate,Rock,John,Political Rally
TX00353,Regular,Personal Care,Lotion,1.0,1268.23,1268.23,Credit Card,Pokhara,2024-01-15 16:00:00,Rainy,Moderate,Classical,David,Festival
